Estimator,Dataset,Query,Value,Runtime
alleyTPI,aids,Tree_9/uf_Q_5_7.txt,159012.0,1.2965446666666662
alleyTPI,aids,Tree_9/uf_Q_5_9.txt,784573.2266666667,3.392459866666667
alleyTPI,aids,Tree_9/uf_Q_5_11.txt,246246.9044117647,3.2913030999999995
alleyTPI,aids,Tree_9/uf_Q_5_3.txt,330379.21875,1.9304916333333335
alleyTPI,aids,Tree_9/uf_Q_5_4.txt,249124.0,1.7991126333333336
alleyTPI,aids,Tree_9/uf_Q_0_1.txt,1.0,2.4493882333333326
alleyTPI,aids,Tree_9/uf_Q_4_3.txt,23164.0,1.7080572333333337
alleyTPI,aids,Tree_9/uf_Q_3_9.txt,2924.4,2.0614024999999994
alleyTPI,aids,Tree_9/uf_Q_4_4.txt,56244.375,1.3421294000000001
alleyTPI,aids,Tree_9/uf_Q_3_7.txt,1666.6666666666667,1.2114442666666667
alleyTPI,aids,Tree_9/uf_Q_4_11.txt,21125.625,1.8176063
alleyTPI,aids,Tree_9/uf_Q_2_1.txt,280.5416666666667,2.5085778999999997
alleyTPI,aids,Tree_9/uf_Q_5_5.txt,848716.1,2.2362451
alleyTPI,aids,Tree_9/uf_Q_5_2.txt,248622.09677419355,3.0116371
alleyTPI,aids,Tree_9/uf_Q_3_6.txt,5822.933333333333,2.1623938333333337
alleyTPI,aids,Tree_9/uf_Q_4_10.txt,35426.0,1.7259806333333332
alleyTPI,aids,Tree_9/uf_Q_3_1.txt,1062.0,2.0753472
alleyTPI,aids,Tree_9/uf_Q_4_5.txt,37453.95744680851,2.6551586666666664
alleyTPI,aids,Tree_9/uf_Q_4_2.txt,22769.0,1.788008133333333
alleyTPI,aids,Tree_9/uf_Q_3_8.txt,7049.821428571428,1.3792796000000005
alleyTPI,aids,Flower_12/uf_Q_4_6.txt,29240.888888888887,1.493033166666666
alleyTPI,aids,Flower_12/uf_Q_4_1.txt,20165.97126750318,3.3863696666666674
alleyTPI,aids,Flower_12/uf_Q_5_8.txt,348658.875,4.097059400000001
alleyTPI,aids,Flower_12/uf_Q_5_6.txt,58351.65517241379,3.2720576333333327
alleyTPI,aids,Flower_12/uf_Q_5_1.txt,0.0,3.5786910666666665
alleyTPI,aids,Flower_12/uf_Q_4_7.txt,166758.75,1.1913464666666664
alleyTPI,aids,Flower_12/uf_Q_5_7.txt,45125.28,3.527887033333333
alleyTPI,aids,Flower_12/uf_Q_5_9.txt,0.0,3.2603359999999992
alleyTPI,aids,Flower_12/uf_Q_5_4.txt,87704.91176470589,3.0941021333333336
alleyTPI,aids,Flower_12/uf_Q_5_3.txt,459524.2083333333,3.496514700000001
alleyTPI,aids,Flower_12/uf_Q_4_4.txt,12231.111111111111,1.4003017333333334
alleyTPI,aids,Flower_12/uf_Q_4_3.txt,63938.34464416728,4.153932600000001
alleyTPI,aids,Flower_12/uf_Q_5_2.txt,188952.801980198,4.214581766666666
alleyTPI,aids,Flower_12/uf_Q_5_5.txt,31378.285714285717,1.4559690333333333
alleyTPI,aids,Flower_12/uf_Q_3_1.txt,3924.0,2.941024066666666
alleyTPI,aids,Flower_12/uf_Q_4_2.txt,12680.311329332608,3.7362459666666665
alleyTPI,aids,Flower_12/uf_Q_4_5.txt,28805.333333333332,1.4236724666666665
alleyTPI,aids,Star_6/uf_Q_5_1.txt,238135.30188679244,2.0081981333333334
alleyTPI,aids,Star_6/uf_Q_5_6.txt,117883.39655172414,2.0504932333333334
alleyTPI,aids,Star_6/uf_Q_2_2.txt,729.0,1.599863133333333
alleyTPI,aids,Star_6/uf_Q_5_8.txt,426825.0,2.360465233333334
alleyTPI,aids,Star_6/uf_Q_2_5.txt,729.0,1.5710796333333334
alleyTPI,aids,Star_6/uf_Q_5_14.txt,453574.474137931,2.2086769
alleyTPI,aids,Star_6/uf_Q_4_1.txt,12288.0,1.9397430333333328
alleyTPI,aids,Star_6/uf_Q_4_6.txt,11324.068965517241,1.8856588000000005
alleyTPI,aids,Star_6/uf_Q_5_13.txt,391668.8416666667,2.1095548666666666
alleyTPI,aids,Star_6/uf_Q_4_8.txt,65053.10344827586,2.0263845333333332
alleyTPI,aids,Star_6/uf_Q_3_2.txt,5347.5,1.8413405
alleyTPI,aids,Star_6/uf_Q_2_4.txt,625.0,1.717122533333333
alleyTPI,aids,Star_6/uf_Q_2_3.txt,625.0,1.7199697666666667
alleyTPI,aids,Star_6/uf_Q_5_9.txt,860130.8755364807,2.3965867333333337
alleyTPI,aids,Star_6/uf_Q_5_7.txt,860130.8755364807,2.373846633333334
alleyTPI,aids,Star_6/uf_Q_3_4.txt,5347.5,1.8193803333333334
alleyTPI,aids,Star_6/uf_Q_3_3.txt,5347.5,1.811881933333333
alleyTPI,aids,Star_6/uf_Q_4_7.txt,12288.0,1.9029418666666664
alleyTPI,aids,Star_6/uf_Q_5_12.txt,292450.8620689655,2.2663906000000007
alleyTPI,aids,Star_6/uf_Q_5_15.txt,292450.8620689655,2.2767641
alleyTPI,aids,Star_6/uf_Q_5_20.txt,105036.83620689655,2.0028414333333333
alleyTPI,aids,Star_6/uf_Q_5_18.txt,117883.39655172414,2.021009166666667
alleyTPI,aids,Star_6/uf_Q_5_16.txt,105036.83620689655,2.047851133333333
alleyTPI,aids,Star_6/uf_Q_4_3.txt,11324.068965517241,1.8929756999999998
alleyTPI,aids,Star_6/uf_Q_4_4.txt,12288.0,1.9422783000000003
alleyTPI,aids,Star_6/uf_Q_5_11.txt,105036.83620689655,2.0322907666666667
alleyTPI,aids,Star_6/uf_Q_1_1.txt,81.0,1.6779073333333332
alleyTPI,aids,Star_6/uf_Q_2_7.txt,729.0,1.5983103
alleyTPI,aids,Star_6/uf_Q_5_3.txt,425213.7091836735,2.2213994000000006
alleyTPI,aids,Star_6/uf_Q_5_4.txt,860130.8755364807,2.443561266666667
alleyTPI,aids,Star_6/uf_Q_4_5.txt,65053.10344827586,1.9560437666666666
alleyTPI,aids,Star_6/uf_Q_5_10.txt,521129.1120689655,2.2249056
alleyTPI,aids,Star_6/uf_Q_5_17.txt,521129.1120689655,2.2667142666666664
alleyTPI,aids,Star_6/uf_Q_4_2.txt,12288.0,1.9290807666666667
alleyTPI,aids,Star_6/uf_Q_5_19.txt,453574.474137931,2.224693533333333
alleyTPI,aids,Star_6/uf_Q_3_1.txt,5347.5,1.8861871
alleyTPI,aids,Star_6/uf_Q_5_5.txt,238135.30188679244,1.9472928333333335
alleyTPI,aids,Star_6/uf_Q_5_2.txt,129294.85344827586,2.242514533333333
alleyTPI,aids,Star_6/uf_Q_2_6.txt,625.0,1.7511649666666667
alleyTPI,aids,Star_6/uf_Q_2_1.txt,729.0,1.5610203333333337
alleyTPI,aids,Star_12/uf_Q_4_2.txt,2152.0,3.792623466666667
alleyTPI,aids,Star_12/uf_Q_4_1.txt,2152.0,3.722305933333333
alleyTPI,aids,Flower_9/uf_Q_3_10.txt,7080.0,1.1328369333333332
alleyTPI,aids,Flower_9/uf_Q_3_9.txt,3046.4,3.0222437333333336
alleyTPI,aids,Flower_9/uf_Q_4_3.txt,109358.25563909774,3.1281049666666667
alleyTPI,aids,Flower_9/uf_Q_4_4.txt,208116.25657894736,1.4871781666666666
alleyTPI,aids,Flower_9/uf_Q_4_12.txt,100307.91724137931,2.3843508
alleyTPI,aids,Flower_9/uf_Q_3_7.txt,3360.0,1.2806954999999998
alleyTPI,aids,Flower_9/uf_Q_5_11.txt,622870.8571428572,2.374929433333333
alleyTPI,aids,Flower_9/uf_Q_5_3.txt,501184.1538461539,1.5554564333333332
alleyTPI,aids,Flower_9/uf_Q_5_4.txt,396684.195,4.293787633333333
alleyTPI,aids,Flower_9/uf_Q_3_6.txt,6466.01226993865,1.8618967999999998
alleyTPI,aids,Flower_9/uf_Q_3_1.txt,1259.3333333333333,1.4945230999999999
alleyTPI,aids,Flower_9/uf_Q_4_5.txt,34656.0,1.6245586
alleyTPI,aids,Flower_9/uf_Q_3_8.txt,4040.0,1.6982843666666663
alleyTPI,aids,Flower_9/uf_Q_4_2.txt,33359.728144989334,1.7303410000000001
alleyTPI,aids,Flower_9/uf_Q_2_1.txt,492.0,1.4080867
alleyTPI,aids,Flower_9/uf_Q_5_5.txt,205183.9358108108,2.9048840333333334
alleyTPI,aids,Flower_9/uf_Q_5_2.txt,360596.30000000005,1.7479802666666664
alleyTPI,aids,Flower_9/uf_Q_5_10.txt,347745.94444444444,1.3273069333333334
alleyTPI,aids,Flower_9/uf_Q_2_2.txt,666.0,1.3696439666666669
alleyTPI,aids,Flower_9/uf_Q_5_8.txt,1273812.4817708333,2.106570466666667
alleyTPI,aids,Flower_9/uf_Q_5_1.txt,230034.17142857143,1.2266717666666664
alleyTPI,aids,Flower_9/uf_Q_5_6.txt,318639.06976744183,4.2578689333333335
alleyTPI,aids,Flower_9/uf_Q_4_8.txt,22052.0,1.153316233333333
alleyTPI,aids,Flower_9/uf_Q_3_2.txt,3288.0,1.2132810666666667
alleyTPI,aids,Flower_9/uf_Q_4_10.txt,15583.555555555555,1.1461179000000001
alleyTPI,aids,Flower_9/uf_Q_3_5.txt,1462.6666666666665,2.1295083999999997
alleyTPI,aids,Flower_9/uf_Q_4_1.txt,241301.36842105264,4.130591866666666
alleyTPI,aids,Flower_9/uf_Q_4_6.txt,15583.555555555555,1.1249890666666666
alleyTPI,aids,Flower_9/uf_Q_5_7.txt,396684.195,4.1787073999999995
alleyTPI,aids,Flower_9/uf_Q_2_4.txt,703.8,0.9894199666666668
alleyTPI,aids,Flower_9/uf_Q_5_9.txt,396684.195,4.0714909000000015
alleyTPI,aids,Flower_9/uf_Q_1_2.txt,16.0,1.3226345666666668
alleyTPI,aids,Flower_9/uf_Q_4_7.txt,13248.0,1.059530266666667
alleyTPI,aids,Flower_9/uf_Q_3_4.txt,2332.1598002496876,3.0829301
alleyTPI,aids,Flower_9/uf_Q_4_9.txt,70167.63043478261,2.8747154000000004
alleyTPI,aids,Flower_9/uf_Q_3_3.txt,6019.875,3.1042685333333333
alleyTPI,aids,Flower_9/uf_Q_4_11.txt,10931.12063867534,2.5240428333333336
alleyTPI,aids,Chain_12/uf_Q_5_7.txt,59454.153846153844,2.7298412666666665
alleyTPI,aids,Chain_12/uf_Q_5_10.txt,58869.642857142855,2.218894399999999
alleyTPI,aids,Chain_12/uf_Q_5_9.txt,368752.8,3.3359381333333338
alleyTPI,aids,Chain_12/uf_Q_4_7.txt,18820.714285714286,2.9761234333333335
alleyTPI,aids,Chain_12/uf_Q_3_3.txt,864.0,2.0071296666666663
alleyTPI,aids,Chain_12/uf_Q_4_9.txt,9696.8,3.0445901666666666
alleyTPI,aids,Chain_12/uf_Q_5_8.txt,329197.5555555555,2.8299896999999996
alleyTPI,aids,Chain_12/uf_Q_5_11.txt,171233.81818181818,1.7338376
alleyTPI,aids,Chain_12/uf_Q_5_1.txt,2160618.0,3.4457058666666667
alleyTPI,aids,Chain_12/uf_Q_5_6.txt,885326.4,2.6050947000000004
alleyTPI,aids,Chain_12/uf_Q_3_2.txt,5376.0,1.8092860666666664
alleyTPI,aids,Chain_12/uf_Q_4_8.txt,760315.0333333333,2.5879467333333337
alleyTPI,aids,Chain_12/uf_Q_4_1.txt,33037.592307692306,2.958505033333333
alleyTPI,aids,Chain_12/uf_Q_4_6.txt,60712.8888888889,2.2197279999999995
alleyTPI,aids,Chain_12/uf_Q_4_11.txt,93057.9,2.9529900333333337
alleyTPI,aids,Chain_12/uf_Q_3_1.txt,10880.0,1.9288340666666666
alleyTPI,aids,Chain_12/uf_Q_4_5.txt,128924.44444444444,2.1330142666666667
alleyTPI,aids,Chain_12/uf_Q_4_2.txt,0.0,3.1482260333333327
alleyTPI,aids,Chain_12/uf_Q_5_12.txt,442713.60000000003,1.9034003666666666
alleyTPI,aids,Chain_12/uf_Q_5_5.txt,15521.875,2.0104073666666666
alleyTPI,aids,Chain_12/uf_Q_5_2.txt,0.0,2.7593089333333327
alleyTPI,aids,Chain_12/uf_Q_4_3.txt,170156.57971014493,2.173770599999999
alleyTPI,aids,Chain_12/uf_Q_4_4.txt,89053.71428571429,1.8559510333333333
alleyTPI,aids,Chain_12/uf_Q_4_10.txt,1699.9354838709678,2.751891833333333
alleyTPI,aids,Chain_12/uf_Q_5_3.txt,111896.0,1.7535909
alleyTPI,aids,Chain_12/uf_Q_5_4.txt,59454.153846153844,2.7372278333333337
alleyTPI,aids,Graph_6/uf_Q_4_18.txt,10327.623421354765,1.795956
alleyTPI,aids,Graph_6/uf_Q_1_7.txt,48.0,0.9745159333333333
alleyTPI,aids,Graph_6/uf_Q_3_8.txt,3288.515702479339,3.1563834666666657
alleyTPI,aids,Graph_6/uf_Q_4_2.txt,15424.512345679012,2.774329366666667
alleyTPI,aids,Graph_6/uf_Q_3_1.txt,1606.6,1.2241156333333332
alleyTPI,aids,Graph_6/uf_Q_5_3.txt,176991.375,2.801047833333334
alleyTPI,aids,Graph_6/uf_Q_5_4.txt,115393.0064516129,5.3907521
alleyTPI,aids,Graph_6/uf_Q_0_1.txt,9.0,1.303766133333333
alleyTPI,aids,Graph_6/uf_Q_5_14.txt,385183.9583333333,2.4197060999999995
alleyTPI,aids,Graph_6/uf_Q_4_3.txt,17940.729166666664,1.6070125
alleyTPI,aids,Graph_6/uf_Q_4_4.txt,35331.343098311816,3.596924133333334
alleyTPI,aids,Graph_6/uf_Q_5_10.txt,307285.275,1.723894766666667
alleyTPI,aids,Graph_6/uf_Q_4_1.txt,21916.01438848921,2.1654130666666664
alleyTPI,aids,Graph_6/uf_Q_3_2.txt,2023.6363636363637,1.4892572
alleyTPI,aids,Graph_6/uf_Q_5_1.txt,158094.0,1.7019905999999996
alleyTPI,aids,Chain_6/uf_Q_2_11.txt,370.5,1.2830748333333333
alleyTPI,aids,Chain_6/uf_Q_5_13.txt,378534.92957746476,1.9244130000000004
alleyTPI,aids,Chain_6/uf_Q_5_14.txt,309757.58928571426,1.9792331333333335
alleyTPI,aids,Chain_6/uf_Q_2_6.txt,218.9333333333333,1.2532600333333332
alleyTPI,aids,Chain_6/uf_Q_2_1.txt,31.5,2.117882166666667
alleyTPI,aids,Chain_6/uf_Q_5_5.txt,297379.6677631579,1.9293531333333336
alleyTPI,aids,Chain_6/uf_Q_2_8.txt,191.2,1.4073019666666662
alleyTPI,aids,Chain_6/uf_Q_5_2.txt,378534.92957746476,2.0205202333333334
alleyTPI,aids,Chain_6/uf_Q_4_17.txt,97536.4125,2.4079055
alleyTPI,aids,Chain_6/uf_Q_3_6.txt,3085.6148885203606,1.0919616
alleyTPI,aids,Chain_6/uf_Q_3_1.txt,1527.734375,1.1009731333333332
alleyTPI,aids,Chain_6/uf_Q_4_10.txt,19175.378787878788,1.1968220666666662
alleyTPI,aids,Chain_6/uf_Q_4_5.txt,61695.21951219512,1.973035833333334
alleyTPI,aids,Chain_6/uf_Q_4_2.txt,19827.41875,1.0188761
alleyTPI,aids,Chain_6/uf_Q_3_8.txt,7804.8,1.5764083999999998
alleyTPI,aids,Chain_6/uf_Q_2_9.txt,204.8,1.1210571
alleyTPI,aids,Chain_6/uf_Q_5_3.txt,378534.92957746476,2.1022961999999996
alleyTPI,aids,Chain_6/uf_Q_5_4.txt,309757.58928571426,1.9796520999999991
alleyTPI,aids,Chain_6/uf_Q_2_7.txt,142.5,1.3709780000000003
alleyTPI,aids,Chain_6/uf_Q_5_20.txt,631178.3181818182,1.8443273333333332
alleyTPI,aids,Chain_6/uf_Q_5_15.txt,281806.5880102041,1.8552665999999998
alleyTPI,aids,Chain_6/uf_Q_0_1.txt,8.0,1.9119886333333334
alleyTPI,aids,Chain_6/uf_Q_5_12.txt,188310.8333333333,1.2075541666666665
alleyTPI,aids,Chain_6/uf_Q_2_10.txt,291.6666666666667,1.0180403333333332
alleyTPI,aids,Chain_6/uf_Q_4_3.txt,26175.37827715356,1.910098166666667
alleyTPI,aids,Chain_6/uf_Q_3_9.txt,1196.25,1.2077054333333332
alleyTPI,aids,Chain_6/uf_Q_4_4.txt,24072.475,1.5063377000000002
alleyTPI,aids,Chain_6/uf_Q_4_11.txt,44859.1725,1.8511297000000002
alleyTPI,aids,Chain_6/uf_Q_4_16.txt,96663.53125,2.2930274333333336
alleyTPI,aids,Chain_6/uf_Q_3_7.txt,4503.0,1.2540305999999997
alleyTPI,aids,Chain_6/uf_Q_1_1.txt,24.15,1.6871494666666667
alleyTPI,aids,Chain_6/uf_Q_4_7.txt,91841.51538461538,2.4668063666666664
alleyTPI,aids,Chain_6/uf_Q_3_10.txt,6358.0,1.235148066666667
alleyTPI,aids,Chain_6/uf_Q_4_15.txt,97536.4125,2.289535600000001
alleyTPI,aids,Chain_6/uf_Q_3_4.txt,1487.565625,1.0262557333333333
alleyTPI,aids,Chain_6/uf_Q_3_3.txt,4524.753623188406,2.3992080666666666
alleyTPI,aids,Chain_6/uf_Q_4_9.txt,10359.648956356736,1.7479314000000001
alleyTPI,aids,Chain_6/uf_Q_4_12.txt,10754.21198156682,2.6545066999999993
alleyTPI,aids,Chain_6/uf_Q_1_2.txt,31.113541666666666,2.3854354333333334
alleyTPI,aids,Chain_6/uf_Q_5_7.txt,309757.58928571426,2.172071233333333
alleyTPI,aids,Chain_6/uf_Q_2_4.txt,983.7794361525706,1.1646234
alleyTPI,aids,Chain_6/uf_Q_5_9.txt,378534.92957746476,1.8842735666666666
alleyTPI,aids,Chain_6/uf_Q_2_3.txt,183.4,1.1140475666666665
alleyTPI,aids,Chain_6/uf_Q_5_11.txt,297379.6677631579,1.814885
alleyTPI,aids,Chain_6/uf_Q_0_5.txt,9.0,0.9987294333333334
alleyTPI,aids,Chain_6/uf_Q_5_16.txt,631178.3181818182,1.8448906333333333
alleyTPI,aids,Chain_6/uf_Q_0_2.txt,1.0,1.681892833333333
alleyTPI,aids,Chain_6/uf_Q_5_18.txt,380419.2,3.0379903
alleyTPI,aids,Chain_6/uf_Q_1_3.txt,10.26086956521739,1.5861558999999998
alleyTPI,aids,Chain_6/uf_Q_1_4.txt,20.0,0.8020384000000002
alleyTPI,aids,Chain_6/uf_Q_3_2.txt,5112.84375,0.8296393666666666
alleyTPI,aids,Chain_6/uf_Q_4_13.txt,98711.55,2.6787645333333336
alleyTPI,aids,Chain_6/uf_Q_4_8.txt,19175.378787878788,1.3184046333333335
alleyTPI,aids,Chain_6/uf_Q_4_14.txt,98711.55,2.6818468999999996
alleyTPI,aids,Chain_6/uf_Q_3_5.txt,4582.285714285715,1.3210911666666665
alleyTPI,aids,Chain_6/uf_Q_4_1.txt,18997.25625,1.1589780333333333
alleyTPI,aids,Chain_6/uf_Q_4_6.txt,91841.51538461538,2.2935536000000005
alleyTPI,aids,Chain_6/uf_Q_5_19.txt,631178.3181818182,1.8092489000000003
alleyTPI,aids,Chain_6/uf_Q_5_17.txt,370056.0,2.9143357000000005
alleyTPI,aids,Chain_6/uf_Q_0_3.txt,3.0,2.0902417333333334
alleyTPI,aids,Chain_6/uf_Q_5_10.txt,631178.3181818182,1.9214915000000004
alleyTPI,aids,Chain_6/uf_Q_0_4.txt,3.0,2.204866
alleyTPI,aids,Chain_6/uf_Q_5_8.txt,378534.92957746476,1.8306757333333334
alleyTPI,aids,Chain_6/uf_Q_2_2.txt,900.7402597402597,1.1824163
alleyTPI,aids,Chain_6/uf_Q_2_5.txt,191.2,1.6277551333333335
alleyTPI,aids,Chain_6/uf_Q_5_1.txt,524061.3191489362,2.1092220000000004
alleyTPI,aids,Chain_6/uf_Q_5_6.txt,281806.5880102041,1.989515833333334
alleyTPI,aids,Cycle_3/uf_Q_3_2.txt,2975.1944444444443,1.2287809666666667
alleyTPI,aids,Cycle_3/uf_Q_3_5.txt,2975.1944444444443,1.1870258333333332
alleyTPI,aids,Cycle_3/uf_Q_2_12.txt,290.0,1.1251683333333335
alleyTPI,aids,Cycle_3/uf_Q_1_3.txt,12.0,1.094056733333333
alleyTPI,aids,Cycle_3/uf_Q_2_15.txt,290.0,1.1039904333333332
alleyTPI,aids,Cycle_3/uf_Q_1_4.txt,47.95869565217391,1.0317733333333334
alleyTPI,aids,Cycle_3/uf_Q_3_18.txt,2975.1944444444443,1.1479571999999998
alleyTPI,aids,Cycle_3/uf_Q_3_16.txt,2975.1944444444443,1.1578348333333333
alleyTPI,aids,Cycle_3/uf_Q_2_2.txt,290.0,1.1209872000000003
alleyTPI,aids,Cycle_3/uf_Q_2_5.txt,290.0,1.1309254
alleyTPI,aids,Cycle_3/uf_Q_3_11.txt,2975.1944444444443,1.1755859333333334
alleyTPI,aids,Cycle_3/uf_Q_2_14.txt,290.0,1.1090562666666666
alleyTPI,aids,Cycle_3/uf_Q_2_13.txt,290.0,1.1026494000000002
alleyTPI,aids,Cycle_3/uf_Q_1_2.txt,12.0,1.0905695666666666
alleyTPI,aids,Cycle_3/uf_Q_3_4.txt,2975.1944444444443,1.1854311666666668
alleyTPI,aids,Cycle_3/uf_Q_3_3.txt,2975.1944444444443,1.1883854
alleyTPI,aids,Cycle_3/uf_Q_2_4.txt,290.0,1.1147248666666667
alleyTPI,aids,Cycle_3/uf_Q_3_10.txt,2975.1944444444443,1.161780933333333
alleyTPI,aids,Cycle_3/uf_Q_3_17.txt,2975.1944444444443,1.1495239666666668
alleyTPI,aids,Cycle_3/uf_Q_2_3.txt,290.0,1.1447235666666666
alleyTPI,aids,Cycle_3/uf_Q_3_19.txt,2975.1944444444443,1.1568803999999997
